Id	PosX	PosY	PosZ	ParamADescribe	ParamA	ParamBDescribe	ParamB	ParamCDescribe	ParamC	ParamDDescribe	ParamD	ParamEDescribe	ParamE	ClusterId
70302	36.21	161.28	33	朝向	0.44	无	0	无	0	无	0	无	0	-1
70303	215.69	161.28	225.22	朝向	-2.95	无	0	无	0	无	0	无	0	-1
70304	222.73	161.28	218.08	朝向	-1.88	无	0	无	0	无	0	无	0	-1
70305	129.81	175.01	128.64	无	0	无	0	无	0	无	0	无	0	-1
70306	219.89	171.27	36.97	无	0	无	0	无	0	无	0	无	0	-1
70307	38	170.36	219.8	无	0	无	0	无	0	无	0	无	0	-1
70308	24.94	161.38	28.45	无	0	无	0	无	0	无	0	无	0	-1
70309	24.94	161.38	28.45	无	0	无	0	无	0	无	0	无	0	-1
70310	226.7	161.38	229.66	无	0	无	0	无	0	无	0	无	0	-1
70311	226.7	161.38	229.66	无	0	无	0	无	0	无	0	无	0	-1
70312	129.81	175	128.64	无	0	无	0	寻路前点	70356	寻路后点	70368	无	0	-1
70313	226.23	171.06	30.54	无	0	无	0	无	0	无	0	无	0	-1
70314	30.6	170.17	227.6	无	0	无	0	无	0	无	0	无	0	-1
70324	22.02	161.28	38.49	朝向	-4.5	无	0	无	0	无	0	无	0	-1
70325	14.75	161.28	32.59	朝向	0.7	无	0	无	0	无	0	无	0	-1
70326	15.76	161.28	24.22	朝向	0.73	无	0	无	0	无	0	无	0	-1
70327	35.21	161.28	25.11	朝向	-0.14	无	0	无	0	无	0	无	0	-1
70328	29.8	161.28	18.56	朝向	0.7	无	0	无	0	无	0	无	0	-1
70329	20.81	161.28	18.91	朝向	0.73	无	0	无	0	无	0	无	0	-1
70330	217.31	161.28	231.83	朝向	-3.14	无	0	无	0	无	0	无	0	-1
70331	229.68	161.28	219.89	朝向	-1.53	无	0	无	0	无	0	无	0	-1
70332	236.49	161.28	224.55	朝向	-2.5	无	0	无	0	无	0	无	0	-1
70333	222.28	161.28	239.36	朝向	-2.3	无	0	无	0	无	0	无	0	-1
70334	231.67	161.28	239.05	朝向	-2.36	无	0	无	0	无	0	无	0	-1
70335	236.55	161.28	233.95	朝向	-2.48	无	0	无	0	无	0	无	0	-1
70336	219.89	171.27	36.97	无	0	无	0	无	0	无	0	无	0	-1
70337	38	170.36	219.8	无	0	无	0	无	0	无	0	无	0	-1
70338	24.94	161.38	28.45	无	0	无	0	无	0	寻路后点	70367	无	0	-1
70339	226.41	161.38	229.19	无	0	无	0	寻路前点	70379	无	0	无	0	-1
70340	115.95	169.76	196.44	无	0	无	0	无	0	无	0	无	0	-1
70341	104.38	171.27	178.88	无	0	无	0	无	0	无	0	无	0	-1
70342	85.51	171.27	163.41	无	0	无	0	无	0	无	0	无	0	-1
70343	69.22	170.34	149.29	无	0	无	0	无	0	无	0	无	0	-1
70344	187.3	169.42	109.81	无	0	无	0	无	0	无	0	无	0	-1
70345	168.44	170	98.02	无	0	无	0	无	0	无	0	无	0	-1
70346	153.83	170	81.51	无	0	无	0	无	0	无	0	无	0	-1
70347	140.22	169.41	64.18	无	0	无	0	无	0	无	0	无	0	-1
70348	118.33	169.84	194.2	无	0	无	0	无	0	无	0	无	0	-1
70349	103.51	171.35	177.86	无	0	无	0	无	0	无	0	无	0	-1
70350	87.26	171.73	161.07	无	0	无	0	无	0	无	0	无	0	-1
70351	71.72	170.43	146.89	无	0	无	0	无	0	无	0	无	0	-1
70352	184.55	169.73	111.17	无	0	无	0	无	0	无	0	无	0	-1
70353	162.9	170.9	98.99	无	0	无	0	无	0	无	0	无	0	-1
70354	149.73	170.42	83.52	无	0	无	0	无	0	无	0	无	0	-1
70355	134.67	169.85	66.26	无	0	无	0	无	0	无	0	无	0	-1
70356	116.36	175.12	119.29	无	0	无	0	寻路前点	70357	寻路后点	70312	无	4900	-1
70357	111.1	175.01	109.7	无	0	无	0	寻路前点	70358	寻路后点	70356	无	4901	-1
70358	109.7	175.01	103.91	无	0	无	0	寻路前点	70359	寻路后点	70357	无	4902	-1
70359	94.41	173.13	97.55	无	0	无	0	寻路前点	70360	寻路后点	70358	无	4903	-1
70360	87.59	171.33	91.96	无	0	无	0	寻路前点	70361	寻路后点	70359	无	4904	-1
70361	81.16	170.19	83.36	无	0	无	0	寻路前点	70362	寻路后点	70360	无	4905	-1
70362	76.37	170.06	76.44	无	0	无	0	寻路前点	70363	寻路后点	70361	无	4906	-1
70363	67.54	168.63	69.32	无	0	无	0	寻路前点	70364	寻路后点	70362	无	4907	-1
70364	60.1	167.41	64.05	无	0	无	0	寻路前点	70365	寻路后点	70363	无	4908	-1
70365	51.45	164.65	54.95	无	0	无	0	寻路前点	70366	寻路后点	70364	无	4909	-1
70366	43.52	161.96	46.69	无	0	无	0	寻路前点	70367	寻路后点	70365	无	4910	-1
70367	34.54	161.26	38.28	无	0	无	0	寻路前点	70338	寻路后点	70366	无	4911	-1
70368	143.26	175.01	140.33	无	0	无	0	寻路前点	70312	寻路后点	70369	无	4912	-1
70369	149.04	175.01	149.35	无	0	无	0	寻路前点	70368	寻路后点	70370	无	4913	-1
70370	156.27	174.14	155.37	无	0	无	0	寻路前点	70369	寻路后点	70371	无	4914	-1
70371	163.81	172.38	162.5	无	0	无	0	寻路前点	70370	寻路后点	70372	无	4915	-1
70372	171.02	170.69	168.42	无	0	无	0	寻路前点	70371	寻路后点	70373	无	4916	-1
70373	178.38	169.61	176.29	无	0	无	0	寻路前点	70372	寻路后点	70374	无	4917	-1
70374	183.68	168.56	183.7	无	0	无	0	寻路前点	70373	寻路后点	70375	无	4918	-1
70375	191.11	166.72	191.67	无	0	无	0	寻路前点	70374	寻路后点	70376	无	4919	-1
70376	197.94	164.88	198.19	无	0	无	0	寻路前点	70375	寻路后点	70377	无	4920	-1
70377	205.46	162.97	205.43	无	0	无	0	寻路前点	70376	寻路后点	70378	无	4921	-1
70378	211.81	160.86	214.6	无	0	无	0	寻路前点	70377	寻路后点	70379	无	4922	-1
70379	218.66	161.29	221.42	无	0	无	0	寻路前点	70378	寻路后点	70339	无	4923	-1
70380	61.68	168.3	197.08	无	0	无	0	无	0	无	0	无	0	-1
70381	189.03	168.3	65.92	无	0	无	0	无	0	无	0	无	0	-1
70382	129.81	175.19	128.64	无	0	无	0	无	0	无	0	无	0	-1
70383	129.81	175.01	128.64	朝向	0	无	0	无	0	无	0	无	0	-1
70384	37.93	170.36	219.76	朝向	-0.81	无	0	无	0	无	0	无	0	-1
70385	219.8	171.27	36.98	朝向	2.32	无	0	无	0	无	0	无	0	-1
70386	24.94	161.38	28.45	无	0	无	0	无	0	无	0	无	0	-1
70387	226.7	161.38	229.66	无	0	无	0	无	0	无	0	无	0	-1
70388	57.45	156.33	57.53	无	0	无	0	无	0	无	0	无	0	-1
70389	333.7	156.01	333.06	无	0	无	0	无	0	无	0	无	0	-1
71054	127.62	158.49	134.35	朝向	-0.65	无	0	无	0	无	0	无	0	-1
71055	128.4	158.49	121.15	朝向	0.72	无	0	无	0	无	0	无	0	-1
71056	147.16	158.49	123.89	朝向	0	无	0	无	0	无	0	无	0	-1
71057	135.26	158.49	127.83	朝向	1.07	无	0	无	0	无	0	无	0	-1
71058	150.43	158.49	132.72	朝向	-2.34	无	0	无	0	无	0	无	0	-1
71059	148.75	158.49	146.43	朝向	-1.85	无	0	无	0	无	0	无	0	-1
71060	165.37	158.49	117.54	朝向	-2.61	无	0	无	0	无	0	无	0	-1
71061	159.6	158.49	124.41	朝向	1.3	无	0	无	0	无	0	无	0	-1
71062	137.57	158.49	97.97	朝向	0.72	无	0	无	0	无	0	无	0	-1
71063	160.87	158.49	102.99	朝向	-3.96	无	0	无	0	无	0	无	0	-1
71064	165.15	158.49	135.38	朝向	-2.2	无	0	无	0	无	0	无	0	-1
71065	142.33	158.49	138.93	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71066	136.5	158.49	109.14	朝向	0.72	无	0	无	0	无	0	无	0	-1
71067	146.75	158.49	100.91	朝向	1.55	无	0	无	0	无	0	无	0	-1
71068	156.79	158.49	111.55	朝向	-2.23	无	0	无	0	无	0	无	0	-1
71069	143.93	158.49	110.88	朝向	0.89	无	0	无	0	无	0	无	0	-1
71070	152.3	158.49	118.31	朝向	-3.81	无	0	无	0	无	0	无	0	-1
71071	130.38	158.49	139.12	朝向	-1.03	无	0	无	0	无	0	无	0	-1
71072	151.72	158.49	106.5	朝向	-4.14	无	0	无	0	无	0	无	0	-1
71073	151.43	158.49	127.51	朝向	0.18	无	0	无	0	无	0	无	0	-1
71074	136.75	158.49	113.62	朝向	1.29	无	0	无	0	无	0	无	0	-1
71075	124.18	158.49	127.07	朝向	0	无	0	无	0	无	0	无	0	-1
71076	142.36	158.49	131.02	朝向	1.02	无	0	无	0	无	0	无	0	-1
71077	140.05	158.49	118.67	朝向	-0.93	无	0	无	0	无	0	无	0	-1
71078	154.03	158.49	98.81	朝向	-4.7	无	0	无	0	无	0	无	0	-1
71079	141.32	158.49	124.01	朝向	-0.61	无	0	无	0	无	0	无	0	-1
71080	146.4	158.49	116.14	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71081	158.41	158.49	118.86	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71082	163.84	158.49	128.26	朝向	-3.16	无	0	无	0	无	0	无	0	-1
71083	135.4	158.49	135.66	朝向	-1.23	无	0	无	0	无	0	无	0	-1
71084	149.36	158.49	139.15	朝向	-2.44	无	0	无	0	无	0	无	0	-1
71085	164.31	159.82	140.68	朝向	-1.87	无	0	无	0	无	0	无	0	-1
71086	160.64	162.84	145.47	朝向	-1.57	无	0	无	0	无	0	无	0	-1
71087	162.97	165.19	150.62	朝向	-1.34	无	0	无	0	无	0	无	0	-1
71088	114.45	168	106.62	朝向	-4.7	无	0	无	0	无	0	无	0	-1
71089	115.87	168	94.77	朝向	0.84	无	0	无	0	无	0	无	0	-1
71090	115.91	168	101.07	朝向	0	无	0	无	0	无	0	无	0	-1
71091	127.44	168	105.23	朝向	1.05	无	0	无	0	无	0	无	0	-1
71092	131.07	168	94.45	朝向	-4.07	无	0	无	0	无	0	无	0	-1
71093	124.17	168	99.43	朝向	1.01	无	0	无	0	无	0	无	0	-1
71094	118.2	158.5	88.09	朝向	-0.86	无	0	无	0	无	0	无	0	-1
71095	134.16	158.5	83.5	朝向	-1.78	无	0	无	0	无	0	无	0	-1
71096	122.28	158.5	79.93	朝向	-0.35	无	0	无	0	无	0	无	0	-1
71097	128.5	158.5	87.89	朝向	-1.55	无	0	无	0	无	0	无	0	-1
71098	128.73	158.5	73.13	朝向	0	无	0	无	0	无	0	无	0	-1
71099	146.05	158.5	72.39	朝向	1.37	无	0	无	0	无	0	无	0	-1
71100	146.7	159.55	48.53	朝向	1.56	无	0	无	0	无	0	无	0	-1
71101	118.35	158.5	64.72	朝向	0	无	0	无	0	无	0	无	0	-1
71102	146.61	158.5	57.11	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71103	153.49	158.5	69.72	朝向	-2.61	无	0	无	0	无	0	无	0	-1
71104	150.37	158.5	62.44	朝向	-4.19	无	0	无	0	无	0	无	0	-1
71105	122.24	158.5	58.03	朝向	0.45	无	0	无	0	无	0	无	0	-1
71106	126.3	158.5	65.89	朝向	-0.5	无	0	无	0	无	0	无	0	-1
71107	128.65	158.5	61.04	朝向	0	无	0	无	0	无	0	无	0	-1
71108	135.91	158.5	66.54	朝向	-1.26	无	0	无	0	无	0	无	0	-1
71109	137.86	158.5	54.43	朝向	0.67	无	0	无	0	无	0	无	0	-1
71110	140.21	158.5	61.44	朝向	0.74	无	0	无	0	无	0	无	0	-1
71111	146.42	158.5	66.49	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71112	143.4	159.37	43.59	朝向	0.96	无	0	无	0	无	0	无	0	-1
71113	108.36	160.64	64.83	朝向	0	无	0	无	0	无	0	无	0	-1
71114	100.64	163.18	66.13	朝向	-0.23	无	0	无	0	无	0	无	0	-1
71115	118.52	158.51	72.55	朝向	0	无	0	无	0	无	0	无	0	-1
71116	135.74	158.51	74.68	朝向	-0.4	无	0	无	0	无	0	无	0	-1
71117	64.44	167.85	94.54	朝向	-0.85	无	0	无	0	无	0	无	0	-1
71118	70.03	167.85	88.9	朝向	1.37	无	0	无	0	无	0	无	0	-1
71119	62.71	167.85	85.14	朝向	0	无	0	无	0	无	0	无	0	-1
71120	88.92	167.85	84.7	朝向	-1.09	无	0	无	0	无	0	无	0	-1
71121	72.25	167.85	95.87	朝向	-4.69	无	0	无	0	无	0	无	0	-1
71122	75.77	167.85	84.4	朝向	0.45	无	0	无	0	无	0	无	0	-1
71123	82.39	167.85	88.06	朝向	-3.12	无	0	无	0	无	0	无	0	-1
71124	93.81	167.85	89.25	朝向	-2.09	无	0	无	0	无	0	无	0	-1
71125	91.29	166.73	76.89	朝向	-1.57	无	0	无	0	无	0	无	0	-1
71126	89.26	167.85	69.12	朝向	-0.74	无	0	无	0	无	0	无	0	-1
71127	90.5	167.85	64.72	朝向	0	无	0	无	0	无	0	无	0	-1
71128	72.11	169	102.55	朝向	-4.71	无	0	无	0	无	0	无	0	-1
71129	73.83	171.06	110.01	朝向	-1.87	无	0	无	0	无	0	无	0	-1
71130	70.17	172.61	126.71	朝向	-1.07	无	0	无	0	无	0	无	0	-1
71131	69.35	172.61	139.85	朝向	0	无	0	无	0	无	0	无	0	-1
71132	71.54	172.61	133.08	朝向	-1.62	无	0	无	0	无	0	无	0	-1
71133	78.27	172.61	139.54	朝向	0.76	无	0	无	0	无	0	无	0	-1
71134	79.84	172.61	123.39	朝向	-4.14	无	0	无	0	无	0	无	0	-1
71135	81.41	172.61	136.26	朝向	0	无	0	无	0	无	0	无	0	-1
71136	78.9	172.61	129.76	朝向	0.77	无	0	无	0	无	0	无	0	-1
71137	89.26	173.69	136.31	朝向	-3.12	无	0	无	0	无	0	无	0	-1
71138	94.37	175.21	140.52	朝向	-2.89	无	0	无	0	无	0	无	0	-1
71139	99.71	176.71	137.34	朝向	-3.19	无	0	无	0	无	0	无	0	-1
71140	72.23	172.67	120.12	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71141	82.14	170.35	159.76	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71142	44.77	164.94	162.91	朝向	0.91	无	0	无	0	无	0	无	0	-1
71143	51.17	164.94	158.9	朝向	-4.69	无	0	无	0	无	0	无	0	-1
71144	56.56	164.94	163.53	朝向	-4.19	无	0	无	0	无	0	无	0	-1
71145	50.59	165.73	176.03	朝向	0	无	0	无	0	无	0	无	0	-1
71146	47.4	165.82	171.59	朝向	-1.69	无	0	无	0	无	0	无	0	-1
71147	58.8	164.94	180.42	朝向	-2.93	无	0	无	0	无	0	无	0	-1
71148	59.28	164.94	171.3	朝向	0	无	0	无	0	无	0	无	0	-1
71149	66.77	164.94	166.82	朝向	-4.71	无	0	无	0	无	0	无	0	-1
71150	79.17	164.94	168.3	朝向	-4.1	无	0	无	0	无	0	无	0	-1
71151	69.34	167.11	160.38	朝向	-0.22	无	0	无	0	无	0	无	0	-1
71152	83.9	172.1	148.69	朝向	-4.19	无	0	无	0	无	0	无	0	-1
71153	52.07	164.94	189.3	朝向	-0.76	无	0	无	0	无	0	无	0	-1
71172	70.06	164.94	174.03	朝向	-3.24	无	0	无	0	无	0	无	0	-1
71173	79.17	164.94	190.3	朝向	-1.81	无	0	无	0	无	0	无	0	-1
71174	60.61	164.94	187.39	朝向	-1.6	无	0	无	0	无	0	无	0	-1
71175	43.15	164.94	185.72	朝向	0	无	0	无	0	无	0	无	0	-1
71176	76.55	164.94	176.32	朝向	1.49	无	0	无	0	无	0	无	0	-1
71177	67.77	164.94	181.23	朝向	-2.47	无	0	无	0	无	0	无	0	-1
71178	68.58	164.94	188.25	朝向	-2.64	无	0	无	0	无	0	无	0	-1
71179	80.56	164.94	181.95	朝向	-4.45	无	0	无	0	无	0	无	0	-1
71180	74.21	164.94	184.38	朝向	-1.54	无	0	无	0	无	0	无	0	-1
71181	54.88	164.94	184.43	朝向	-1.55	无	0	无	0	无	0	无	0	-1
71182	62.14	164.94	159.76	朝向	0	无	0	无	0	无	0	无	0	-1
71183	74.84	168.28	212.32	朝向	-1.02	无	0	无	0	无	0	无	0	-1
71184	81.92	168.28	197.35	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71185	74.49	168.28	198.63	朝向	-0.67	无	0	无	0	无	0	无	0	-1
71186	76.62	168.28	205.4	朝向	0	无	0	无	0	无	0	无	0	-1
71187	83.09	168.28	214.32	朝向	-1.54	无	0	无	0	无	0	无	0	-1
71188	83.31	168.28	206.19	朝向	-0.67	无	0	无	0	无	0	无	0	-1
71189	90.65	169.64	203.96	朝向	0	无	0	无	0	无	0	无	0	-1
71190	98.67	172.08	206.26	朝向	-2.32	无	0	无	0	无	0	无	0	-1
71191	82.36	168.28	201.54	朝向	-1.92	无	0	无	0	无	0	无	0	-1
71192	79.8	168.28	209.93	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71193	106.55	173.08	215.39	朝向	-0.43	无	0	无	0	无	0	无	0	-1
71194	112.13	173.08	210.8	朝向	-2.17	无	0	无	0	无	0	无	0	-1
71195	110.81	173.08	204.51	朝向	-0.85	无	0	无	0	无	0	无	0	-1
71196	124.22	173.08	217.23	朝向	-1.54	无	0	无	0	无	0	无	0	-1
71197	115.7	173.08	214.83	朝向	-0.72	无	0	无	0	无	0	无	0	-1
71198	117.78	173.08	206.6	朝向	-1.98	无	0	无	0	无	0	无	0	-1
71199	123.5	173.08	210.43	朝向	-2.94	无	0	无	0	无	0	无	0	-1
71200	114.78	173.08	199.96	朝向	1.54	无	0	无	0	无	0	无	0	-1
71201	104.55	173.08	203.79	朝向	0.57	无	0	无	0	无	0	无	0	-1
71202	124.11	173.08	204.24	朝向	-3.1	无	0	无	0	无	0	无	0	-1
71203	123.89	171.34	198.89	朝向	-1.54	无	0	无	0	无	0	无	0	-1
71204	121.88	169.82	191.22	朝向	-0.43	无	0	无	0	无	0	无	0	-1
71205	126.65	169.78	186.37	朝向	-4.07	无	0	无	0	无	0	无	0	-1
71206	113.8	174.28	194.28	朝向	-1.42	无	0	无	0	无	0	无	0	-1
71207	115.39	175.86	186.76	朝向	-4.68	无	0	无	0	无	0	无	0	-1
71208	106.55	173.08	215.39	朝向	-0.43	无	0	无	0	无	0	无	0	-1
71209	132.62	168.12	188.68	朝向	-0.43	无	0	无	0	无	0	无	0	-1
71210	141.14	165.13	190.31	朝向	-2.69	无	0	无	0	无	0	无	0	-1
71211	147.93	163.86	186.79	朝向	-3.15	无	0	无	0	无	0	无	0	-1
71212	145.14	163.86	189.08	朝向	0.16	无	0	无	0	无	0	无	0	-1
71213	155.35	163.8	210.27	朝向	0	无	0	无	0	无	0	无	0	-1
71214	155.35	163.8	201.34	朝向	0	无	0	无	0	无	0	无	0	-1
71215	159.86	163.8	205.78	朝向	0	无	0	无	0	无	0	无	0	-1
71216	155.35	163.8	210.27	朝向	0	无	0	无	0	无	0	无	0	-1
71217	158.12	163.8	215.96	朝向	-0.79	无	0	无	0	无	0	无	0	-1
71218	153.06	163.8	186.31	朝向	0.87	无	0	无	0	无	0	无	0	-1
71219	153.32	163.8	193.04	朝向	-1.79	无	0	无	0	无	0	无	0	-1
71220	151.86	163.8	197.03	朝向	0	无	0	无	0	无	0	无	0	-1
71221	152.01	163.8	213.72	朝向	0	无	0	无	0	无	0	无	0	-1
71222	162.78	163.8	211.52	朝向	-2.47	无	0	无	0	无	0	无	0	-1
71223	167.05	163.8	216.49	朝向	-0.89	无	0	无	0	无	0	无	0	-1
71224	176.48	163.8	205.61	朝向	0	无	0	无	0	无	0	无	0	-1
71225	167.12	163.8	208.61	朝向	-1.22	无	0	无	0	无	0	无	0	-1
71226	175.95	163.8	216.38	朝向	-2.75	无	0	无	0	无	0	无	0	-1
71227	172.59	163.8	211.72	朝向	-1.59	无	0	无	0	无	0	无	0	-1
71228	158.11	163.8	195.96	朝向	-4.71	无	0	无	0	无	0	无	0	-1
71229	163.19	163.8	199.95	朝向	0.43	无	0	无	0	无	0	无	0	-1
71230	169.16	163.8	202.85	朝向	-1.84	无	0	无	0	无	0	无	0	-1
71231	159.1	163.8	189	朝向	-3.17	无	0	无	0	无	0	无	0	-1
71232	163.76	163.8	193.31	朝向	0.52	无	0	无	0	无	0	无	0	-1
71233	171	163.8	196	朝向	-3.79	无	0	无	0	无	0	无	0	-1
71234	173.76	163.8	186.81	朝向	1.55	无	0	无	0	无	0	无	0	-1
71235	167.68	163.8	189.57	朝向	-4.3	无	0	无	0	无	0	无	0	-1
71236	175.31	163.8	199.67	朝向	-2.8	无	0	无	0	无	0	无	0	-1
71237	175.45	163.8	192.36	朝向	-4.7	无	0	无	0	无	0	无	0	-1
71238	181.85	162.74	207.42	朝向	-0.35	无	0	无	0	无	0	无	0	-1
71239	188.8	162.85	204.01	朝向	-3.73	无	0	无	0	无	0	无	0	-1
71240	196.55	158.82	205.72	朝向	0	无	0	无	0	无	0	无	0	-1
71241	199.84	158.82	211.47	朝向	-1.16	无	0	无	0	无	0	无	0	-1
71242	201.63	158.82	202.66	朝向	-3.54	无	0	无	0	无	0	无	0	-1
71243	205.45	158.9	208.01	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71244	212	158.9	204.43	朝向	-3.23	无	0	无	0	无	0	无	0	-1
71245	208.03	158.9	200.34	朝向	-3.15	无	0	无	0	无	0	无	0	-1
71246	213.23	158.9	196.37	朝向	-4.7	无	0	无	0	无	0	无	0	-1
71247	197.62	158.9	196.87	朝向	1.38	无	0	无	0	无	0	无	0	-1
71248	203.27	158.9	194.91	朝向	-3.04	无	0	无	0	无	0	无	0	-1
71249	208.42	158.9	190.72	朝向	-2.46	无	0	无	0	无	0	无	0	-1
71250	201.48	158.9	186.24	朝向	-3.93	无	0	无	0	无	0	无	0	-1
71251	192.86	158.9	190.38	朝向	0	无	0	无	0	无	0	无	0	-1
71252	189.95	158.9	196.59	朝向	-2.06	无	0	无	0	无	0	无	0	-1
71253	185.13	158.9	191.11	朝向	-1.93	无	0	无	0	无	0	无	0	-1
71254	180.15	158.9	180.64	朝向	0.46	无	0	无	0	无	0	无	0	-1
71255	185.61	158.9	185.3	朝向	0.69	无	0	无	0	无	0	无	0	-1
71256	199.02	158.9	191.95	朝向	-3.52	无	0	无	0	无	0	无	0	-1
71257	183.12	158.9	196.37	朝向	0	无	0	无	0	无	0	无	0	-1
71258	191.12	158.91	179.45	朝向	-3.12	无	0	无	0	无	0	无	0	-1
71259	183.08	158.91	167.23	朝向	0	无	0	无	0	无	0	无	0	-1
71260	190.7	158.91	168.65	朝向	-3.66	无	0	无	0	无	0	无	0	-1
71261	183.21	158.91	176.41	朝向	-3.13	无	0	无	0	无	0	无	0	-1
71262	189.57	158.91	174.88	朝向	-2.17	无	0	无	0	无	0	无	0	-1
71263	157.78	168.08	181.34	朝向	0	无	0	无	0	无	0	无	0	-1
71264	177.44	168.08	176.43	朝向	0	无	0	无	0	无	0	无	0	-1
71265	170.73	168.08	180.99	朝向	-0.63	无	0	无	0	无	0	无	0	-1
71266	159.61	168.08	174.4	朝向	-1.57	无	0	无	0	无	0	无	0	-1
71267	164.88	168.08	178.65	朝向	-1.93	无	0	无	0	无	0	无	0	-1
71268	166.55	168.08	172.44	朝向	-2.54	无	0	无	0	无	0	无	0	-1
71269	172.68	168.08	174.55	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71270	172.37	168.08	167.03	朝向	-3.11	无	0	无	0	无	0	无	0	-1
71271	154.47	168.08	162.74	朝向	0	无	0	无	0	无	0	无	0	-1
71272	159.03	168.08	166.99	朝向	-2.58	无	0	无	0	无	0	无	0	-1
71273	160.44	168.08	156.24	朝向	0.77	无	0	无	0	无	0	无	0	-1
71274	164.57	168.08	161.99	朝向	-1.8	无	0	无	0	无	0	无	0	-1
71275	172.87	168.08	160.36	朝向	-3.92	无	0	无	0	无	0	无	0	-1
71276	165.39	168.08	166.48	朝向	-2.66	无	0	无	0	无	0	无	0	-1
71277	151.25	168.08	158.75	朝向	-3.53	无	0	无	0	无	0	无	0	-1
71278	143.89	171.75	163.95	朝向	0	无	0	无	0	无	0	无	0	-1
71279	136.98	176.21	160.92	朝向	-3.26	无	0	无	0	无	0	无	0	-1
71280	98.54	177.33	161.94	朝向	0	无	0	无	0	无	0	无	0	-1
71281	114.46	177.33	178.32	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71282	130.42	177.33	162.18	朝向	-3.15	无	0	无	0	无	0	无	0	-1
71283	114.5	177.33	145.86	朝向	1.56	无	0	无	0	无	0	无	0	-1
71284	109.15	177.33	164.48	朝向	-0.62	无	0	无	0	无	0	无	0	-1
71285	107.4	177.33	153.96	朝向	0.6	无	0	无	0	无	0	无	0	-1
71286	119.09	177.33	162.23	朝向	1.57	无	0	无	0	无	0	无	0	-1
71287	106.86	177.33	175	朝向	0.48	无	0	无	0	无	0	无	0	-1
71288	124.57	177.33	166.77	朝向	1.55	无	0	无	0	无	0	无	0	-1
71289	126.01	177.33	174.06	朝向	-1.11	无	0	无	0	无	0	无	0	-1
71290	118.64	177.33	173.92	朝向	-1.99	无	0	无	0	无	0	无	0	-1
71291	110.27	177.33	171.99	朝向	-0.79	无	0	无	0	无	0	无	0	-1
71292	102.54	177.33	165.74	朝向	0.54	无	0	无	0	无	0	无	0	-1
71293	101.23	177.33	170.23	朝向	0.55	无	0	无	0	无	0	无	0	-1
71294	119.4	177.33	168.62	朝向	-0.52	无	0	无	0	无	0	无	0	-1
71295	106.14	177.33	157.69	朝向	-4.7	无	0	无	0	无	0	无	0	-1
71296	100.51	177.33	155.66	朝向	-0.73	无	0	无	0	无	0	无	0	-1
71297	127	177.33	154.04	朝向	-2.58	无	0	无	0	无	0	无	0	-1
71298	121.97	177.33	157.73	朝向	0	无	0	无	0	无	0	无	0	-1
71299	115.85	177.33	153.95	朝向	-1.58	无	0	无	0	无	0	无	0	-1
71300	121.02	177.33	149.28	朝向	0.92	无	0	无	0	无	0	无	0	-1
71301	107.4	177.33	148.51	朝向	0.85	无	0	无	0	无	0	无	0	-1
71302	114.5	177.33	138.53	朝向	-3.14	无	0	无	0	无	0	无	0	-1
71303	120.91	177.33	141.79	朝向	-4.17	无	0	无	0	无	0	无	0	-1
71304	120.13	177.33	134.2	朝向	-4.18	无	0	无	0	无	0	无	0	-1
71305	107.86	177.33	133.92	朝向	1.56	无	0	无	0	无	0	无	0	-1
71306	105.41	177.33	138.22	朝向	0	无	0	无	0	无	0	无	0	-1
71307	108.59	177.33	142.46	朝向	-0.56	无	0	无	0	无	0	无	0	-1
71308	112.86	177.33	150.28	朝向	1.36	无	0	无	0	无	0	无	0	-1
71309	115.66	175.86	165.6	朝向	-1.95	无	0	无	0	无	0	无	0	-1
71310	113.19	172.51	160.79	朝向	1.54	无	0	无	0	无	0	无	0	-1
71311	114.5	170.07	157.16	朝向	-1.56	无	0	无	0	无	0	无	0	-1
71312	124.69	177.33	161.74	朝向	-3.38	无	0	无	0	无	0	无	0	-1
71313	113.11	167.86	152.35	朝向	-1.32	无	0	无	0	无	0	无	0	-1
71314	116.09	167.86	147.21	朝向	-4.61	无	0	无	0	无	0	无	0	-1
71315	112.73	167.86	145.37	朝向	-1.59	无	0	无	0	无	0	无	0	-1
71316	116.41	167.86	142.15	朝向	-1.9	无	0	无	0	无	0	无	0	-1
71317	113.91	167.86	137.55	朝向	-1.32	无	0	无	0	无	0	无	0	-1
71318	115.45	167.86	132.78	朝向	-1.98	无	0	无	0	无	0	无	0	-1
71319	114.23	162.59	126.56	朝向	-1.32	无	0	无	0	无	0	无	0	-1
71320	115.41	162.59	122.97	朝向	-1.88	无	0	无	0	无	0	无	0	-1
