Id	Description	Name	Title	NpcType	Level	ForceId	AlertRadius	CorpseTime	DialogID	DialogRadius	DialogStop	AttackFlyDistance	BelongType	CombatNPC	NpcPaoPaoId	NpcPaoPaoShowType	IsCanBeClientSel	IsDisableFaceto	IsCanCatch	BornAnimId	RelibeAnimId	DropResetCountId	ItemDropType	ShowNameBordType	IsDissolution	DissolutionBronTime	DissolutionColor	DissolutionEffectID	ActivenessID	BackHomeResetFaceDir	HitEffctScaleRate	NpcFunctionalMark	CanPlayCameraRock	IsMustShowHp	LODDistance	PetID	IsHideHeadHpBar	FieldEffectId1	FieldEffectId2	NpcPaoPaoTalkID	DmgStatisticIndex	StatisticBossCount	IsBornFaceTo	ShowBelong	IsPrecentHp	Rewardinterface	EnemySelectScale	CatchCutePet
8512	地鼠门刀手	地鼠门刀手		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8513	沙漠劫匪头目	沙漠劫匪头目		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8514	江湖使鞭人	江湖使鞭人		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8515	山匪弓箭手	山匪弓箭手		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8516	西夏武士	西夏武士		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8517	西夏骑兵	西夏骑兵		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8518	万劫谷家丁	万劫谷家丁		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8519	无量山猴	无量山猴		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8520	王家执法花匠老妇	王家执法花匠老妇		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8521	王家武装家丁	王家武装家丁		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8522	青城派弟子（暗器）	青城派弟子（暗器）		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8523	无锡城市泼皮	无锡城市泼皮		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8524	无锡郊野七步蛇	无锡郊野七步蛇		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8525	无锡郊野毒蜂	无锡郊野毒蜂		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8526	少林武僧	武僧		0	40	1	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8527	女真兵	女真兵		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8528	辽兵弓箭手	辽兵弓箭手		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8529	辽军部族兵	辽军部族兵		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8530	女真猎人	女真猎人		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8531	宋兵	宋兵1		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8532	游坦之	游坦之		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000001]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8533	阿紫	阿紫		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000002]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8534	摘星子	摘星子		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000003]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8535	一品堂高手	一品堂高手		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8536	西夏弓箭手	西夏弓箭手		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8537	草原狼	草原狼		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8538	姚伯当	姚伯当		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8539	缥缈峰幼年灵鹫	缥缈峰幼年灵鹫		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8540	缥缈峰护卫	缥缈峰护卫		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8541	洞岛起义者	洞岛起义者		0	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8542	花豹	花豹		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8543	沙蝎	沙蝎		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8544	星宿双环弟子	星宿双环弟子		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8545	无量山猴-远程	无量山猴		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8546	冲车	冲车		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8547	投石车	投石车		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8548	宋朝弓箭手	宋朝弓箭手		0	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
8549	黑火洞贼徒	黑火洞贼徒		0	40	3	50	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9000	包不同-无技能	包不同		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9001	风波恶-无技能	风波恶		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9002	钟灵-无技能	钟灵		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9003	木婉清-无技能	木婉清		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9004	无量剑西宫精英-无技能	无量剑西宫精英		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9005	无量剑东宫精英-无技能	无量剑东宫精英		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9006	秦家寨弟子-1技能	秦家寨弟子		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9007	聚贤庄持刀武林人士-2技能	聚贤庄持刀武林人士		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9008	灵鹫宫圣使-无技能	灵鹫宫圣使		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9009	无量大鹰-无技能	无量大鹰		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9010	傅思归-2技能	傅思归	<段氏家臣>	1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9011	朱丹臣-无技能	朱丹臣	<段氏家臣>	1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9012	秦红棉-2技能	秦红棉		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9013	刀白凤-1技能	刀白凤	<镇南王妃>	1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9015	甘宝宝-2技能	甘宝宝		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9016	巨蟒-无技能	巨蟒		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9017	拷问室严妈妈	拷问室严妈妈		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9018	宋朝将领	宋朝将领		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9019	豹王	豹王		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9020	蝎王	蝎王		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9021	一品堂精锐	一品堂精锐		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9022	缥缈峰灵鹫	缥缈峰灵鹫		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9023	沙漠劫匪头领	沙漠劫匪头领		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9024	狮吼子	狮吼子		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9025	梅	梅		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9026	兰	兰		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9027	竹	竹		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9028	菊	菊		1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9029	狼王	狼王		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9030	星宿持幡弟子	星宿持幡弟子		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9032	秦红棉分身（剧情用了）	秦红棉	分身	1	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9033	白世镜	白世镜		1	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9500	游骥	游骥		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9501	游驹	游驹		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9502	李延宗-2技能	李延宗		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9503	萧峰-2技能	萧峰		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9504	段誉-无技能	段誉		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9505	南海鳄神-3技能	南海鳄神		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9506	云中鹤-3技能	云中鹤		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9507	叶二娘-1技能	叶二娘		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9508	段正明-无技能	段正明		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9509	天龙僧-无技能	天龙僧		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9510	段延庆-2技能	段延庆		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9511	段正淳-1技能	段正淳		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9512	鸠摩智-2技能	鸠摩智		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9513	丐帮长老-2技能	丐帮长老		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9514	左子穆-2技能	左子穆		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9515	辛双清-2技能	辛双清		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9516	司空玄-3技能	司空玄		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9517	圣使花-2技能	圣使花		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	22109	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9518	虎王	虎王		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9519	钟万仇	钟万仇		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9520	连阿三	连阿三		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9521	赫连铁树	赫连铁树		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9522	李秋水	李秋水		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9523	霍洞主	霍洞主		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9524	莽牯朱蛤	莽牯朱蛤		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9525	BOSS【雪】（女贼）	雪		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9526	王陵石像将军	将军俑		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9527	女飞贼	女飞贼		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9528	灵鹫宫圣使风（未完成，缺技能）	圣使风		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9529	完颜阿骨打	完颜阿骨打		2	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9530	耶律洪基	耶律洪基		2	40	3	5	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9531	灵鹫宫圣使月（未完成，缺技能）	圣使月		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9532	天山童姥（未完成，缺技能）	天山童姥		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	673	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9533	丁春秋	丁春秋		2	40	3	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
9534	神木王鼎	神木王鼎		2	40	3	0	3000	-1	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	0	0	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
