Id	Description	CharModelID	Width	IsImportantNpc	IsLoadLowNpc
8495	传奇-黯然神伤-积羽城空中怪-翻羽飞狐	1993	0	1	-1
8500	地鼠门门人	10062	0	1	-1
8501	灵鹫宫普通弟子	10075	0	1	-1
8502	神农帮锄头弟子	10076	0	1	-1
8503	无量剑西宫弟子（女）	10077	0	1	-1
8504	无量剑西宫弟子	10078	0	1	-1
8507	丐帮持钵弟子	10083	0	1	-1
8508	丐帮持棒弟子	10084	0	1	-1
8509	西夏步战武士	10085	0	1	-1
8510	灵鹫宫使节（持剑）	10088	0	1	-1
8511	聚贤庄武林人士（持爪）	10095	0	1	-1
8512	地鼠门刀手	10062	0	1	-1
8513	沙漠劫匪头目	28005	0	1	-1
8514	驯兽师	28006	0	1	-1
8515	山匪弓箭手	28007	0	1	-1
8516	西夏武士	28008	0	1	-1
8517	西夏骑兵	28011	0	1	-1
8518	万劫谷家丁	199	0	1	-1
8519	无量山猴	163	0	1	-1
8520	王家执法花匠老妇	173	0	1	-1
8521	王家武装家丁	125	0	1	-1
8522	青城派弟子（暗器）	118	0	1	-1
8523	无锡城市泼皮	193	0	1	-1
8524	无锡郊野七步蛇	174	0	1	-1
8525	无锡郊野毒蜂	175	0	1	-1
8526	少林武僧	122	0	1	-1
8527	女真兵	257	0	1	-1
8528	辽兵弓箭手	229	0	1	-1
8529	辽军部族兵	262	0	1	-1
8530	女真猎人	256	0	1	-1
8531	宋兵1	255	0	1	-1
8532	游坦之	271	0	1	-1
8533	阿紫	272	0	1	-1
8534	摘星子	273	0	1	-1
8535	一品堂高手	28024	0	1	-1
8536	西夏弓箭手	11152	0	1	-1
8537	草原狼	28025	0	1	-1
8538	姚伯当	275	0	1	-1
8539	缥缈峰幼年灵鹫	28030	0	1	-1
8540	缥缈峰护卫	28031	0	1	-1
8541	洞岛起义者	28032	0	1	-1
8542	花豹	28033	0	1	-1
8543	沙蝎	28034	0	1	-1
8544	星宿双环弟子	247	0	1	-1
8545	无量山猴-远程	163	0	1	-1
8546	冲车	30034	0	1	-1
8547	投石车	310	0	1	-1
8548	宋军弓箭手	30036	0	1	-1
8549	黑火洞贼徒	107	0	1	-1
9000	包不同	10086	0	1	-1
9001	风波恶	10087	0	1	-1
9002	钟灵	132	0	1	-1
9003	木婉清	205	0	1	-1
9004	无量剑西宫精英（女）	10079	0	1	-1
9005	无量剑西宫精英	10080	0	1	-1
9006	秦家寨弟子	28078	0	1	-1
9007	聚贤庄持刀武林人士	28079	0	1	-1
9008	灵鹫宫圣使	169	0	1	-1
9009	无量大鹰	126	0	1	-1
9010	傅思归	204	0	1	-1
9011	朱丹臣	208	0	1	-1
9012	秦红棉	160	0	1	-1
9013	刀白凤	209	0	1	-1
9015	甘宝宝	151	0	1	-1
9016	巨蟒	162	0	1	-1
9017	拷问室严妈妈	171	0	1	-1
9018	宋朝将领	253	0	1	-1
9019	豹王	28026	0	1	-1
9020	蝎王	28027	0	1	-1
9021	一品堂精锐	28035	0	1	-1
9022	缥缈峰灵鹫	28036	0	1	-1
9023	沙漠劫匪头领	28037	0	1	-1
9024	狮吼子	28038	0	1	-1
9025	梅	28039	0	1	-1
9026	兰	28040	0	1	-1
9027	竹	28041	0	1	-1
9028	菊	28042	0	1	-1
9029	狼王	28043	0	1	-1
9030	星宿持幡弟子	246	0	1	-1
9032	秦红棉-分身	160	0	1	-1
9033	白世镜	140	0	1	-1
9500	游骥	10063	0	1	-1
9501	游驹	10064	0	1	-1
9502	李延宗	10081	0	1	1
9503	萧峰	10082	0	1	1
9504	段誉	10089	0	1	1
9505	南海鳄神	10090	0	1	1
9506	云中鹤	10091	0	1	1
9507	叶二娘	10092	0	1	1
9508	段正明	10093	0	1	-1
9509	天龙僧	10094	0	1	-1
9510	段延庆	10096	0	1	1
9511	段正淳	10097	0	1	1
9512	鸠摩智	10098	0	1	1
9513	丐帮长老	10099	0	1	-1
9514	左子穆	194	0	1	1
9515	辛双清	166	0	1	-1
9516	司空玄	165	0	1	1
9517	圣使花	123	0	1	1
9518	虎王	28063	0	1	-1
9519	钟万仇	28064	0	1	-1
9520	连阿三	28068	0	1	-1
9521	赫连铁树	28065	0	1	-1
9522	李秋水	28067	0	1	1
9523	霍洞主	10016	0	1	-1
9524	莽牯朱蛤	164	0	1	1
9525	BOSS【雪】（女贼）	170	0	1	1
9526	地宫石像将军	185	0	1	1
9527	女飞贼	116	0	1	-1
9528	圣使风	324	0	1	-1
9529	完颜阿骨打	241	0	1	-1
9530	耶律洪基	267	0	1	-1
9531	灵鹫宫圣使月	325	0	1	-1
9532	天山童姥（未完成，缺技能）	307	0	1	1
9533	丁春秋	322	0	1	1
9534	神木王鼎	323	0	1	1
9535	慕容复	8568	0	1	1
9536	霍洞主—表现用	11212	0	1	-1
9537	玄难	8559	0	1	-1
9999	【剧情用】主角对话模板	13015	0	1	1
11032	捉鬼-信徒	1630	0	1	-1
11033	捉鬼-信徒	1630	0	1	-1
11034	捉鬼-传教士	1630	0	1	-1
11065	气氛NPC剑仙城程遥<传送师>	1382	0	1	-1
11084	寻八部众经文NPC-叶孤寒	11001	0	1	-1
11200	寻八部众经文NPC-灵光贤者	11001	0	1	-1
11213	人族9级修真-骷髅兵镜像本入口	1008	0	1	-1
11215	寻八部众经文NPC-万年龟王	11001	0	1	-1
11216	寻八部众经文NPC-神秘鲛人	11001	0	1	-1
11217	洛阳气氛NPC星宿派双环弟子	246	50	1	-1
11218	洛阳气氛NPC无锡五步蛇	174	50	1	-1
11219	洛阳气氛NPC地鼠门门人	14697	50	1	-1
11220	洛阳气氛NPC无锡城市泼皮	193	50	1	-1
11221	洛阳气氛NPC连阿三	112	50	1	-1
11222	洛阳气氛NPC宋兵1	255	0	1	-1
11223	洛阳气氛NPC宋朝官员1	254	0	1	-1
11224	洛阳气氛NPC宋朝将领1	253	0	1	-1
11225	洛阳气氛NPC丐帮持棒弟子1	192	0	1	-1
11226	洛阳气氛NPC丐帮持钵弟子1	177	0	1	-1
11227	洛阳气氛NPC中原士大夫1	221	0	1	-1
11228	洛阳气氛NPC中原婢女1	195	0	1	-1
11229	洛阳气氛NPC少林武僧1	122	0	1	-1
11230	洛阳气氛NPC小沙弥1	127	0	1	-1
11231	洛阳气氛NPC中原老妇人1	133	0	1	-1
11232	洛阳气氛NPC中原少年1	134	0	1	-1
11233	洛阳气氛NPC家丁1	125	0	1	-1
11234	洛阳气氛NPC中原男青年1	115	0	1	-1
11235	洛阳气氛NPC大夫	103	0	1	-1
11236	洛阳气氛NPC大理士兵1	104	0	1	-1
11237	洛阳气氛NPC中原铁匠1	239	0	1	-1
11238	洛阳气氛NPC店小二1	222	0	1	-1
11239	洛阳气氛NPC丫鬟1	196	0	1	-1
11240	洛阳气氛NPC中原女青年1	143	0	1	-1
11241	洛阳气氛NPC中原女童1	240	0	1	-1
11242	洛阳气氛NPC中原老人1	207	0	1	-1
11243	洛阳气氛NPC道人1	197	0	1	-1
11244	洛阳气氛NPC巡逻宋兵1	255	0	1	-1
11245	孙三霸尸体	13083	0	1	-1
11246	女人尸体	13084	0	1	-1
11247	孙三霸党羽	13085	0	1	-1
11248	木婉清	13086	0	1	-1
11249	叶二娘	13087	0	1	1
11250	南海鳄神	13088	0	1	1
11251	中原青年女	143	0	1	-1
11252	中原少年	134	0	1	-1
11253	大理士兵	13091	0	1	-1
11254	中原老者	13092	0	1	-1
11255	婢女	143	0	1	-1
11256	孙三霸党羽	13085	0	1	-1
11257	中原少年	134	0	1	-1
11258	中原少年	134	0	1	-1
11259	老妇	13094	0	1	-1
11260	中原青年女	143	0	1	-1
11261	中原少年	134	0	1	-1
11262	中原少年	134	0	1	-1
11263	洛阳气氛NPC马	206	0	0	-1
11264	洛阳气氛NPC张择端1	249	0	1	-1
11265	洛阳气氛NPC中原戏子1	234	0	1	-1
11266	洛阳气氛NPC苏星河1	238	0	1	-1
11267	洛阳气氛NPC辽人牧民1	244	0	2	-1
11268	洛阳气氛NPC辽兵1	262	0	2	-1
11269	洛阳气氛NPC辽国千夫长	236	0	2	-1
11270	洛阳气氛NPC西夏女1	258	0	1	-1
11271	洛阳气氛NPC梅兰竹菊1	250	0	1	-1
11272	洛阳气氛NPC摘星子1	235	0	1	-1
11273	洛阳气氛NPC崔绿华1	226	0	1	-1
11274	洛阳气氛NPC江湖人A1	198	0	2	-1
11275	洛阳气氛NPC僧人1	200	0	1	-1
11276	洛阳气氛NPC执法花匠	173	0	1	-1
11277	洛阳气氛NPC玄苦大师	129	0	1	-1
11278	洛阳气氛NPC薛神医	130	0	1	-1
11279	洛阳气氛NPC宋朝官员	254	0	1	-1
11280	洛阳气氛NPC丐帮长老	106	0	1	-1
11281	洛阳气氛NPC持钵弟子乞讨1	263	0	1	-1
11282	洛阳气氛NPC青城弟子1	118	0	1	-1
11283	洛阳气氛NPC持爪1	111	0	1	-1
11284	洛阳气氛NPC使鞭人1	124	0	1	-1
11285	洛阳气氛NPC持刀1	179	0	1	-1
11286	洛阳气氛NPC阿朱1	136	0	1	-1
11287	洛阳气氛NPC王夫人	137	0	1	-1
11288	洛阳气氛NPC持棒弟子2	192	0	2	-1
11289	洛阳气氛NPC持棒弟子3	192	0	2	-1
11290	洛阳气氛NPC持棒弟子4	192	0	2	-1
11291	洛阳气氛NPC持棒弟子5	192	0	2	-1
11292	洛阳气氛NPC持棒弟子6	192	0	2	-1
11293	洛阳气氛NPC丐帮持钵弟子2	177	0	2	-1
11294	洛阳气氛NPC丐帮持钵弟子3	177	0	2	-1
11295	洛阳气氛NPC丐帮持钵弟子4	177	0	2	-1
11296	洛阳气氛NPC大理士兵2	104	0	2	-1
11297	洛阳气氛NPC大理士兵3	104	0	2	-1
11298	洛阳气氛NPC道人2	197	0	2	-1
11299	洛阳气氛NPC道人3	197	0	2	-1
11300	洛阳气氛NPC道人4	197	0	2	-1
11301	洛阳气氛NPC店小二2	222	0	2	-1
11302	洛阳气氛NPC店小二3	222	0	2	-1
11303	洛阳气氛NPC店小二4	222	0	2	-1
11304	洛阳气氛NPC店小二5	222	0	2	-1
11305	洛阳气氛NPC宋朝官员2	254	0	2	-1
11306	洛阳气氛NPC宋朝官员3	254	0	2	-1
11307	洛阳气氛NPC宋朝官员4	254	0	2	-1
11308	洛阳气氛NPC家丁2	125	0	2	-1
11309	洛阳气氛NPC家丁3	125	0	2	-1
11310	洛阳气氛NPC家丁4	125	0	2	-1
11311	洛阳气氛NPC家丁5	125	0	2	-1
11312	洛阳气氛NPC江湖人A2	198	0	2	-1
11313	洛阳气氛NPC江湖人A3	198	0	2	-1
11314	洛阳气氛NPC青城弟子1	118	0	2	-1
11315	洛阳气氛NPC持爪2	111	0	2	-1
11316	洛阳气氛NPC使鞭人2	124	0	2	-1
11317	洛阳气氛NPC使鞭人3	30643	0	2	-1
11318	洛阳气氛NPC持刀2	179	0	2	-1
11319	洛阳气氛NPC宋朝将领2	253	0	2	-1
11320	洛阳气氛NPC宋朝将领3	253	0	2	-1
11321	洛阳气氛NPC宋朝将领4	253	0	2	-1
11322	洛阳气氛NPC中原老妇人2	133	0	2	-1
11323	洛阳气氛NPC中原老妇人3	133	0	2	-1
11324	洛阳气氛NPC中原老妇人4	133	0	2	-1
11325	洛阳气氛NPC中原老妇人5	133	0	2	-1
11326	洛阳气氛NPC中原老妇人6	133	0	2	-1
11327	洛阳气氛NPC中原老妇人7	133	0	2	-1
11328	洛阳气氛NPC中原老妇人8	133	0	2	-1
11329	洛阳气氛NPC中原老妇人9	133	0	2	-1
11330	洛阳气氛NPC中原老妇人10	133	0	2	-1
11331	洛阳气氛NPC中原老妇人11	133	0	2	-1
11332	洛阳气氛NPC中原老妇人12	133	0	2	-1
11333	洛阳气氛NPC中原老妇人13	133	0	2	-1
11334	洛阳气氛NPC中原老妇人14	133	0	2	-1
11335	洛阳气氛NPC中原老妇人15	133	0	2	-1
11336	洛阳气氛NPC中原老妇人16	133	0	2	-1
11337	洛阳气氛NPC中原老人2	207	0	2	-1
11338	洛阳气氛NPC中原老人3	207	0	2	-1
11339	洛阳气氛NPC中原老人4	207	0	2	-1
11340	洛阳气氛NPC中原老人5	207	0	2	-1
11341	洛阳气氛NPC中原老人6	207	0	2	-1
11342	洛阳气氛NPC中原老人7	207	0	2	-1
11343	洛阳气氛NPC中原老人8	207	0	2	-1
11344	洛阳气氛NPC中原老人9	207	0	2	-1
11345	洛阳气氛NPC中原老人10	207	0	2	-1
11346	洛阳气氛NPC中原老人11	207	0	2	-1
11347	洛阳气氛NPC中原老人12	207	0	2	-1
11348	洛阳气氛NPC中原老人13	207	0	2	-1
11349	洛阳气氛NPC中原老人14	207	0	2	-1
11350	洛阳气氛NPC苏星河2	238	0	1	-1
11351	洛阳气氛NPC中原婢女2	195	0	2	-1
11352	洛阳气氛NPC中原婢女3	195	0	2	-1
11353	洛阳气氛NPC中原戏子2	234	0	2	-1
11354	洛阳气氛NPC崔绿华2	226	0	1	-1
11355	洛阳气氛NPC中原男青年2	115	0	0	-1
11356	洛阳气氛NPC中原男青年3	115	0	0	-1
11357	洛阳气氛NPC中原男青年4	115	0	0	-1
11358	洛阳气氛NPC中原男青年5	115	0	0	-1
11359	洛阳气氛NPC中原男青年6	115	0	0	-1
11360	洛阳气氛NPC中原男青年7	115	0	0	-1
11361	洛阳气氛NPC中原男青年8	115	0	0	-1
11362	洛阳气氛NPC中原男青年9	115	0	0	-1
11363	洛阳气氛NPC中原男青年10	115	0	0	-1
11364	洛阳气氛NPC中原男青年11	115	0	0	-1
11365	洛阳气氛NPC中原男青年12	115	0	0	-1
11366	洛阳气氛NPC中原男青年13	115	0	0	-1
11367	洛阳气氛NPC中原女青年2	143	0	0	-1
11368	洛阳气氛NPC中原女青年3	143	0	0	-1
11369	洛阳气氛NPC中原女青年4	143	0	0	-1
11370	洛阳气氛NPC中原女青年5	143	0	0	-1
11371	洛阳气氛NPC中原女青年6	143	0	0	-1
11372	洛阳气氛NPC中原女青年7	143	0	0	-1
11373	洛阳气氛NPC中原女青年8	143	0	0	-1
11374	洛阳气氛NPC中原女青年9	143	0	0	-1
11375	洛阳气氛NPC中原女青年10	143	0	0	-1
11376	洛阳气氛NPC中原女青年11	143	0	0	-1
11377	洛阳气氛NPC中原女青年12	143	0	0	-1
11378	洛阳气氛NPC中原女青年13	143	0	0	-1
11379	洛阳气氛NPC中原女青年14	143	0	0	-1
11380	洛阳气氛NPC中原女青年15	143	0	0	-1
11381	洛阳气氛NPC中原女青年16	143	0	0	-1
11382	洛阳气氛NPC中原女童2	240	0	0	-1
11383	洛阳气氛NPC中原女童3	240	0	0	-1
11384	洛阳气氛NPC中原女童4	240	0	0	-1
11385	洛阳气氛NPC中原女童5	240	0	0	-1
11386	洛阳气氛NPC中原女童6	240	0	0	-1
11387	洛阳气氛NPC中原女童7	240	0	0	-1
11388	洛阳气氛NPC中原女童8	240	0	0	-1
11389	洛阳气氛NPC持钵弟子乞讨2	263	0	0	-1
11390	洛阳气氛NPC持钵弟子乞讨3	263	0	0	-1
11391	洛阳气氛NPC持钵弟子乞讨4	263	0	0	-1
11392	洛阳气氛NPC持钵弟子乞讨5	263	0	0	-1
11393	洛阳气氛NPC持钵弟子乞讨6	263	0	0	-1
11394	洛阳气氛NPC辽兵2	262	0	0	-1
11395	洛阳气氛NPC辽人牧民2	244	0	0	-1
11396	洛阳气氛NPC僧人2	200	0	2	-1
11397	洛阳气氛NPC僧人3	200	0	2	-1
11398	洛阳气氛NPC少林武僧2	122	0	2	-1
11399	洛阳气氛NPC少林武僧3	122	0	2	-1
11400	洛阳气氛NPC少林武僧4	122	0	2	-1
11401	洛阳气氛NPC少林武僧5	122	0	2	-1
11402	洛阳气氛NPC中原少年2	134	0	2	-1
11403	洛阳气氛NPC中原少年3	134	0	2	-1
11404	洛阳气氛NPC中原少年4	134	0	2	-1
11405	洛阳气氛NPC中原少年5	134	0	2	-1
11406	洛阳气氛NPC中原少年6	134	0	2	-1
11407	洛阳气氛NPC中原少年7	134	0	2	-1
11408	洛阳气氛NPC中原少年8	134	0	2	-1
11409	洛阳气氛NPC中原少年9	134	0	2	-1
11410	洛阳气氛NPC中原少年10	134	0	2	-1
11411	洛阳气氛NPC阿朱2	136	0	1	-1
11412	洛阳气氛NPC中原士大夫2	221	0	2	-1
11413	洛阳气氛NPC中原士大夫3	221	0	2	-1
11414	洛阳气氛NPC中原士大夫4	221	0	2	-1
11415	洛阳气氛NPC中原士大夫5	221	0	2	-1
11416	洛阳气氛NPC书生1	115	0	2	-1
11417	洛阳气氛NPC书生1	115	0	2	-1
11418	洛阳气氛NPC书生1	115	0	2	-1
11419	洛阳气氛NPC张择端2	249	0	1	-1
11420	洛阳气氛NPC宋兵2	255	0	0	-1
11421	洛阳气氛NPC宋兵3	255	0	0	-1
11422	洛阳气氛NPC宋兵4	255	0	0	-1
11423	洛阳气氛NPC宋兵5	255	0	0	-1
11424	洛阳气氛NPC宋兵6	255	0	0	-1
11425	洛阳气氛NPC宋兵7	255	0	0	-1
11426	洛阳气氛NPC宋兵8	255	0	0	-1
11427	洛阳气氛NPC宋兵9	255	0	0	-1
11428	洛阳气氛NPC宋兵10	255	0	0	-1
11429	洛阳气氛NPC宋兵11	255	0	0	-1
11430	洛阳气氛NPC宋兵12	255	0	0	-1
11431	洛阳气氛NPC宋兵13	255	0	0	-1
11432	洛阳气氛NPC宋兵14	255	0	0	-1
11433	洛阳气氛NPC宋兵15	255	0	0	-1
11434	洛阳气氛NPC宋兵16	255	0	0	-1
11435	洛阳气氛NPC宋兵17	255	0	0	-1
11436	洛阳气氛NPC宋兵18	255	0	0	-1
11437	洛阳气氛NPC宋兵19	255	0	0	-1
11438	洛阳气氛NPC宋兵20	255	0	0	-1
11439	洛阳气氛NPC宋兵21	255	0	0	-1
11440	洛阳气氛NPC宋兵22	255	0	0	-1
11441	洛阳气氛NPC宋兵23	255	0	0	-1
11442	洛阳气氛NPC宋兵24	255	0	0	-1
11443	洛阳气氛NPC宋兵25	255	0	0	-1
11444	洛阳气氛NPC宋兵26	255	0	0	-1
11445	洛阳气氛NPC宋兵27	255	0	0	-1
11446	洛阳气氛NPC宋兵28	255	0	0	-1
11447	洛阳气氛NPC宋兵29	255	0	0	-1
11448	洛阳气氛NPC宋兵30	255	0	0	-1
11449	洛阳气氛NPC宋兵31	255	0	0	-1
11450	洛阳气氛NPC宋兵32	255	0	0	-1
11451	洛阳气氛NPC宋兵33	255	0	0	-1
11452	洛阳气氛NPC宋兵34	255	0	0	-1
11453	洛阳气氛NPC宋兵35	255	0	0	-1
11454	洛阳气氛NPC宋兵36	255	0	0	-1
11455	洛阳气氛NPC宋兵37	255	0	0	-1
11456	洛阳气氛NPC宋朝官员5	254	0	2	-1
11457	洛阳气氛NPC宋朝官员6	254	0	2	-1
11458	洛阳气氛NPC宋朝官员7	254	0	2	-1
11459	洛阳气氛NPC宋朝官员8	254	0	2	-1
11460	洛阳气氛NPC宋朝将领5	253	0	2	-1
11461	洛阳气氛NPC宋朝将领6	253	0	2	-1
11462	洛阳气氛NPC中原铁匠2	179	0	2	-1
11463	洛阳气氛NPC西夏女2	258	0	2	-1
11464	洛阳气氛NPC梅兰竹菊2	250	0	2	-1
11465	洛阳气氛NPC小沙弥2	127	0	2	-1
11466	洛阳气氛NPC巡逻宋兵2	255	0	2	-1
11467	洛阳气氛NPC巡逻宋兵3	255	0	2	-1
11468	洛阳气氛NPC巡逻宋兵4	255	0	2	-1
11469	洛阳气氛NPC巡逻宋兵5	255	0	2	-1
11470	洛阳气氛NPC巡逻宋兵6	255	0	2	-1
11471	洛阳气氛NPC巡逻宋兵7	255	0	2	-1
11472	洛阳气氛NPC巡逻宋兵8	255	0	2	-1
11473	洛阳气氛NPC巡逻宋兵9	255	0	2	-1
11474	洛阳气氛NPC巡逻宋兵10	255	0	2	-1
11475	洛阳气氛NPC巡逻宋兵11	255	0	2	-1
11476	洛阳气氛NPC巡逻宋兵12	255	0	2	-1
11477	洛阳气氛NPC巡逻宋兵13	255	0	2	-1
11478	洛阳气氛NPC巡逻宋兵14	255	0	2	-1
11479	洛阳气氛NPC巡逻宋兵15	255	0	2	-1
11480	洛阳气氛NPC巡逻宋兵16	255	0	2	-1
11481	洛阳气氛NPC巡逻宋兵17	255	0	2	-1
11482	洛阳气氛NPC巡逻宋兵18	255	0	2	-1
11483	洛阳气氛NPC巡逻宋兵19	255	0	2	-1
11484	洛阳气氛NPC巡逻宋兵20	255	0	2	-1
11485	洛阳气氛NPC丫鬟2	196	0	2	-1
11486	洛阳气氛NPC丫鬟3	196	0	2	-1
11487	洛阳气氛NPC丫鬟4	196	0	2	-1
11488	洛阳气氛NPC丫鬟5	196	0	2	-1
11489	洛阳气氛NPC摘星子2	235	0	2	-1
11490	洛阳气氛NPC中原婢女4	195	0	2	-1
11491	洛阳气氛NPC中原婢女5	195	0	2	-1
11492	洛阳气氛NPC中原老人15	207	0	2	-1
11493	洛阳气氛NPC中原男青年14	115	0	2	-1
11494	洛阳气氛NPC中原男青年15	115	0	2	-1
11495	洛阳气氛NPC中原男青年16	115	0	2	-1
11496	洛阳气氛NPC中原男青年17	115	0	2	-1
11497	洛阳气氛NPC中原男青年18	115	0	2	-1
11498	洛阳气氛NPC中原男青年19	115	0	2	-1
11499	洛阳气氛NPC中原男青年20	115	0	2	-1
11500	洛阳气氛NPC中原男青年21	115	0	2	-1
11501	洛阳气氛NPC中原男青年22	115	0	2	-1
11502	洛阳气氛NPC中原男青年23	115	0	2	-1
11503	洛阳气氛NPC中原女青年17	143	0	2	-1
11504	洛阳气氛NPC中原女青年18	143	0	2	-1
11505	洛阳气氛NPC中原女青年19	143	0	2	-1
11506	洛阳气氛NPC中原女青年20	143	0	2	-1
11507	洛阳气氛NPC中原女青年21	143	0	2	-1
11508	洛阳气氛NPC中原女青年22	143	0	2	-1
11509	洛阳气氛NPC中原女青年23	143	0	2	-1
11510	洛阳气氛NPC中原女童9	240	0	2	-1
11511	洛阳气氛NPC中原女童10	240	0	2	-1
11512	洛阳气氛NPC中原女童11	240	0	2	-1
11513	洛阳气氛NPC中原女童12	240	0	2	-1
11514	洛阳气氛NPC中原少年11	134	0	2	-1
11515	洛阳气氛NPC中原少年12	134	0	2	-1
11516	洛阳气氛NPC中原少年13	134	0	2	-1
11517	洛阳气氛NPC中原士大夫6	221	0	2	-1
11518	洛阳气氛NPC中原士大夫7	221	0	2	-1
11519	洛阳气氛NPC中原士大夫8	221	0	2	-1
11520	洛阳气氛NPC使鞭人3	124	0	2	-1
11530	洛阳气氛圣诞树	13148	0	2	1
11531	洛阳气氛春节舞狮	13153	0	2	1
11532	洛阳气氛春节花篮	13154	0	2	1
12001	饭馆经营采集物-干料	4201	0	1	-1
12002	饭馆经营采集物-蔬果	4202	0	1	-1
12003	饭馆经营采集物-香料	4203	0	1	-1
12004	饭馆经营采集物-调味	4204	0	1	-1
12005	饭馆经营采集物-家禽	4205	0	1	-1
12006	饭馆经营采集物-肉	4206	0	1	-1
12007	饭馆经营采集物-鲜虾	4207	0	1	1
12008	饭馆经营采集物-鲜鱼	4208	0	1	-1
12009	辅材-干料-监管员1	4209	0	1	-1
12010	辅材-蔬果-监管员2	4210	0	1	-1
12011	辅材-香料-监管员3	4211	0	1	-1
12012	辅材-调味-监管员4	4212	0	1	-1
12013	主材料-家禽-监管员5	4213	0	1	-1
12014	主材料-肉-监管员6	4214	0	1	-1
12015	主材料-鲜虾-监管员7	4215	0	1	-1
12016	主材料-鲜鱼-监管员8	4216	0	1	-1
12017	饭馆采集物-稀有采集物	4217	0	1	1
12018	辅材-干料-监管员1-2	4209	0	1	-1
12019	辅材-蔬果-监管员2-2	4210	0	1	-1
12020	辅材-香料-监管员3-2	4211	0	1	-1
12021	辅材-调味-监管员4-2	4212	0	1	-1
14399	剧情相关NPC占位结束	1	0	1	-1
14400	14401-20399副本NPC占位	1	0	1	-1
14411	捉鬼怪物-祖龙城郊1-箱子	1851	0	1	-1
14412	捉鬼怪物-祖龙城郊1-螃蟹	1852	0	1	-1
14413	捉鬼怪物-祖龙城郊1-枯骨	1853	0	1	-1
14414	捉鬼怪物-祖龙城郊2-逃兵	1856	0	1	-1
14415	捉鬼怪物-寻梦港1-打手	1858	0	1	-1
14416	捉鬼怪物-寻梦港1-强力打手	1859	0	1	-1
14417	捉鬼怪物-寻梦港2-怨灵	1860	0	1	-1
14418	捉鬼怪物-寻梦港2-大怨灵	1861	0	1	-1
14419	捉鬼怪物-积羽城1-刺客	1862	0	1	-1
14420	捉鬼怪物-积羽城2-暴民	1863	0	1	-1
14421	捉鬼怪物-积羽城2-怨灵	1864	0	1	-1
14422	捉鬼怪物-通天湖1-踏箭弟子	1865	0	1	-1
14423	捉鬼怪物-通天湖2-教徒	1867	0	1	-1
14424	捉鬼怪物-通天湖2-怨灵	1868	0	1	-1
14425	捉鬼氛围NPC-祖龙城郊1-幽灵	1854	0	1	-1
14426	捉鬼氛围NPC-祖龙城郊2-路人	1855	0	1	-1
14427	捉鬼氛围NPC-寻梦港1-商人	1857	0	1	-1
14428	捉鬼氛围NPC-通天湖1-卓溪	1866	0	1	-1
14429	捉鬼氛围NPC-祖龙城郊2-逃兵	1583	0	1	-1
14430	捉鬼氛围NPC-寻梦港1-航海者	1588	0	1	-1
14431	捉鬼氛围NPC-通天湖1-尸体	1343	0	1	-1
14432	捉鬼怪物-积羽城1-刺客小怪	1906	0	1	-1
14433	捉鬼怪物-通天湖1-喽啰	1867	0	1	-1
14434	捉鬼怪物-通天湖3-翼龙	1992	0	1	-1
14435	捉鬼怪物-祖龙城3-飞狐	1993	0	1	-1
14436	捉鬼怪物-祖龙城郊3-灯	1994	0	1	-1
14437	捉鬼怪物-积羽城3-水母	2180	50	1	-1
14450	天劫谷资源本NPC占位结束	1	0	1	-1
14451	109级怨灵之门占位开始	1	0	1	-1
14500	109级怨灵之门占位结束	1	0	1	-1
14501	14501新手本NPC占位开始	1	0	1	-1
14515	新手本CCB1版-吞佛魔尊（空战）	39	1250	1	-1
14550	14550新手本NPC占位结束	1	0	1	-1
14551	14551挖宝NPC占位开始	1	0	1	-1
14566	打图任务第一波怪-怨灵	1574	0	1	-1
14567	打图任务第一波怪-怨灵武士	1575	0	1	-1
14568	打图任务第一波怪-怨灵法	1578	0	1	-1
14569	打图任务第二波怪-怨灵	1571	0	1	-1
14570	打图任务第二波怪-怨灵武士	1572	0	1	-1
14571	打图任务第二波怪-怨灵法	1573	0	1	-1
15000	15000挖宝NPC占位结束；15001-15100覆霜城36人模式NPC占位	1	0	1	-1
15100	15100覆霜城36人模式NPC占位结束	1	0	1	-1
15122	天劫谷69-boss1-透明怪	1510	0	1	-1
15134	天劫谷69-boss2-透明怪	1510	0	1	-1
15137	宋辽战场-占点-透明怪	161	0	1	-1
15139	捉鬼怪物（狂热信徒）	1847	0	1	-1
15140	捉鬼怪物（怨灵）	1848	0	1	-1
15141	捉鬼怪物（卫兵）	1996	0	1	-1
15142	捉鬼怪物（将领）	1996	0	1	-1
15143	捉鬼怪物（罐子）	1846	0	1	-1
15144	宋辽战场-指引-透明怪	161	0	1	-1
15180	剑仙城任务-荒野龙蛭	1001	50	1	-1
15194	积羽城任务-神秘刺客	1586	50	1	-1
15419	大秘境-秘宝窟-废都狼妖	1023	50	1	-1
15420	大秘境-秘宝窟-废都骨将	1022	50	1	1
15430	大秘境-狰狞词缀-鬼火子物体	1573	0	1	-1
16152	大秘境难度桃源炼狱占用	1001	0	1	-1
16581	129级秘宝窟-废都狼妖	1023	50	1	-1
16582	129级秘宝窟-废都骨将	1022	50	1	1
16631	怪物攻城-猩猩将军	3078	800	1	-1
16633	怪物攻城-精英将军	3079	100	1	-1
17101	资料片2-赏金猎人-青衣子	10052	100	1	1
